Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
361,Shake Milton,27,DET,SG,4,0,15.8,2.8,6.5,.423,0.8,2.3,.333,2.0,4.3,.471,.481,0.5,0.8,.667,1.8,2.8,4.5,1.5,0.5,0.3,0.8,0.8,6.8,,miltosh01
361,Shake Milton,27,NYK,SG,6,0,4.5,0.7,1.5,.444,0.2,0.3,.500,0.5,1.2,.429,.500,0.3,0.3,1.000,0.0,1.0,1.0,0.7,0.2,0.0,0.0,1.2,1.8,,miltosh01
362,Delon Wright,31,2TM,PG,47,1,15.8,1.6,4.0,.394,0.5,1.4,.368,1.0,2.6,.408,.460,0.8,1.0,.822,0.4,1.4,1.8,2.5,1.1,0.2,0.3,0.7,4.5,,wrighde01
362,Delon Wright,31,WAS,PG,33,0,13.8,1.5,3.7,.393,0.4,1.2,.368,1.0,2.5,.405,.451,0.7,0.9,.828,0.4,1.4,1.8,2.5,1.1,0.2,0.3,0.7,4.1,,wrighde01
362,Delon Wright,31,MIA,PG,14,1,20.4,1.9,4.7,.394,0.8,2.1,.367,1.1,2.6,.417,.477,0.9,1.1,.813,0.4,1.5,1.9,2.6,1.4,0.2,0.2,0.7,5.4,,wrighde01
363,A.J. Green,24,MIL,SG,56,0,11.0,1.5,3.5,.423,1.2,3.0,.408,0.3,0.5,.519,.599,0.3,0.3,.895,0.2,1.0,1.1,0.5,0.2,0.1,0.2,0.9,4.5,,greenaj01
364,Kevon Looney,27,GSW,C,74,36,16.1,1.9,3.1,.597,0.0,0.0,.000,1.9,3.1,.599,.597,0.8,1.1,.675,1.9,3.7,5.7,1.8,0.4,0.4,0.7,2.1,4.5,,looneke01
365,Taze Moore,25,POR,SG,4,0,10.0,2.0,4.8,.421,0.3,1.8,.143,1.8,3.0,.583,.447,0.3,0.5,.500,1.0,1.0,2.0,1.3,0.5,0.0,0.8,1.0,4.5,,mooreta02
366,Julian Strawther,21,DEN,SF,50,0,10.9,1.6,4.4,.369,0.8,2.8,.297,0.8,1.7,.488,.462,0.4,0.6,.710,0.1,1.1,1.2,0.9,0.3,0.1,0.5,1.1,4.5,,strawju01
367,Bismack Biyombo,31,2TM,C,40,27,19.8,1.9,3.3,.565,0.0,0.0,,1.9,3.3,.565,.565,0.7,1.4,.481,1.6,3.7,5.2,1.3,0.3,0.9,1.1,2.2,4.4,,biyombi01
367,Bismack Biyombo,31,MEM,C,30,27,23.9,2.2,4.0,.563,0.0,0.0,,2.2,4.0,.563,.563,0.7,1.5,.478,1.9,4.5,6.4,1.7,0.3,1.1,1.3,2.7,5.2,,biyombi01
367,Bismack Biyombo,31,OKC,C,10,0,7.3,0.7,1.2,.583,0.0,0.0,,0.7,1.2,.583,.583,0.4,0.8,.500,0.5,1.3,1.8,0.2,0.1,0.3,0.4,0.7,1.8,,biyombi01
368,Robert Covington,33,2TM,PF,29,6,16.8,1.5,3.4,.439,0.7,1.9,.339,0.8,1.4,.571,.536,0.8,0.9,.846,1.1,2.3,3.3,0.8,1.3,0.6,0.4,1.9,4.4,,covinro01
368,Robert Covington,33,LAC,PF,3,3,23.0,1.0,3.0,.333,0.7,2.7,.250,0.3,0.3,1.000,.444,0.3,0.7,.500,0.7,2.0,2.7,2.3,2.0,0.7,0.0,2.3,3.0,,covinro01
368,Robert Covington,33,PHI,SF,26,3,16.1,1.5,3.4,.449,0.7,1.8,.354,0.9,1.6,.561,.545,0.8,0.9,.875,1.1,2.3,3.4,0.7,1.3,0.6,0.4,1.9,4.5,,covinro01
369,Patrick Baldwin Jr.,21,WAS,SF,38,7,13.0,1.6,4.1,.381,0.8,2.6,.320,0.7,1.5,.483,.481,0.5,0.7,.679,0.4,2.8,3.2,0.8,0.5,0.4,0.5,1.5,4.4,,baldwpa01
370,Mo Bamba,25,PHI,C,57,17,13.0,1.7,3.5,.490,0.4,1.1,.391,1.3,2.4,.537,.553,0.6,0.9,.680,1.4,2.8,4.2,0.7,0.4,1.1,0.7,1.8,4.4,,bambamo01
371,Dominick Barlow,20,SAS,PF,33,1,12.7,1.7,3.4,.496,0.1,0.3,.333,1.6,3.2,.510,.509,0.9,1.3,.690,1.4,2.1,3.4,1.1,0.4,0.4,0.3,1.4,4.4,,barlodo01
372,MarJon Beauchamp,23,MIL,SF,48,1,12.7,1.7,3.5,.488,0.6,1.6,.400,1.1,1.9,.560,.578,0.4,0.6,.679,0.5,1.6,2.1,0.6,0.3,0.1,0.6,1.1,4.4,,beaucma01
373,Joe Ingles,36,ORL,SF,68,0,17.2,1.5,3.3,.436,1.0,2.4,.435,0.4,1.0,.439,.590,0.4,0.5,.824,0.3,1.8,2.1,3.0,0.6,0.1,1.0,1.3,4.4,,inglejo01
374,Maxi Kleber,32,DAL,C,43,7,20.3,1.5,3.4,.432,0.7,2.1,.348,0.7,1.3,.574,.541,0.8,1.1,.702,0.7,2.6,3.3,1.6,0.4,0.7,0.7,1.8,4.4,,klebima01
375,Jontay Porter,24,TOR,PF,26,5,13.8,1.5,4.0,.385,0.8,2.3,.333,0.8,1.7,.455,.481,0.6,0.7,.833,1.0,2.2,3.2,2.3,0.8,0.8,0.8,1.3,4.4,,portejo01
376,Lester Quiñones,23,GSW,SG,37,0,10.6,1.5,3.8,.397,0.9,2.4,.364,0.6,1.4,.453,.511,0.5,0.8,.690,0.6,1.4,1.9,1.0,0.2,0.1,0.5,1.2,4.4,,quinole01
377,Ben Sheppard,22,IND,SG,57,1,14.3,1.6,4.0,.393,0.9,2.7,.314,0.7,1.3,.562,.500,0.4,0.5,.885,0.3,1.3,1.6,0.9,0.6,0.0,0.3,1.5,4.4,,sheppbe01
378,Blake Wesley,20,SAS,SG,61,3,14.4,1.7,3.5,.474,0.2,0.9,.218,1.5,2.6,.563,.502,0.9,1.3,.667,0.3,1.2,1.5,2.7,0.5,0.1,0.9,1.5,4.4,,weslebl01
379,Jeff Dowtin,26,PHI,PG,12,0,11.8,1.7,3.0,.556,0.8,1.6,.474,0.9,1.4,.647,.681,0.3,0.3,.750,0.3,1.4,1.7,2.3,0.6,0.1,0.4,0.1,4.3,,dowtije01
380,Jaxson Hayes,23,LAL,C,70,5,12.5,1.8,2.5,.720,0.0,0.1,.000,1.8,2.4,.754,.720,0.7,1.2,.622,1.0,2.0,3.0,0.5,0.5,0.4,0.6,1.8,4.3,,hayesja02
381,Caleb Houstan,21,ORL,SF,59,13,13.8,1.4,3.5,.388,1.2,3.3,.373,0.1,0.2,.615,.563,0.4,0.4,.808,0.5,0.9,1.4,0.5,0.3,0.1,0.3,1.0,4.3,,houstca01
382,John Konchar,27,MEM,SF,55,23,21.3,1.6,3.8,.423,0.7,2.2,.317,0.9,1.6,.568,.514,0.4,0.5,.840,1.3,3.4,4.7,2.0,0.9,0.9,0.8,1.4,4.3,,konchjo01
383,Dru Smith,26,MIA,SG,9,0,14.6,1.7,3.7,.455,0.8,1.9,.412,0.9,1.8,.500,.561,0.2,0.2,1.000,0.7,0.9,1.6,1.6,1.0,0.3,0.6,1.3,4.3,,smithdr01
384,Thaddeus Young,35,2TM,PF,33,6,13.3,2.0,3.3,.602,0.0,0.2,.143,1.9,3.1,.634,.606,0.2,0.5,.400,1.4,1.7,3.1,1.7,0.7,0.2,0.5,1.5,4.2,,youngth01
384,Thaddeus Young,35,TOR,PF,23,6,15.2,2.3,3.8,.621,0.0,0.3,.167,2.3,3.5,.654,.626,0.2,0.5,.417,1.3,2.0,3.3,2.2,0.8,0.1,0.5,1.7,5.0,,youngth01
384,Thaddeus Young,35,PHO,PF,10,0,8.9,1.1,2.1,.524,0.0,0.1,.000,1.1,2.0,.550,.524,0.1,0.3,.333,1.7,1.1,2.8,0.7,0.5,0.2,0.4,1.1,2.3,,youngth01
385,Jacob Gilyard,25,2TM,PG,41,14,17.0,1.5,3.7,.400,1.2,3.1,.405,0.2,0.6,.375,.570,0.0,0.0,1.000,0.2,0.9,1.1,3.3,0.8,0.1,0.7,1.0,4.2,,gilyaja01
385,Jacob Gilyard,25,MEM,PG,37,14,17.7,1.6,3.9,.417,1.4,3.2,.425,0.2,0.6,.375,.594,0.1,0.1,1.000,0.2,0.9,1.2,3.5,0.7,0.1,0.8,0.9,4.7,,gilyaja01
385,Jacob Gilyard,25,BRK,PG,4,0,11.3,0.0,1.5,.000,0.0,1.5,.000,0.0,0.0,,.000,0.0,0.0,,0.3,0.5,0.8,1.5,1.5,0.0,0.3,1.0,0.0,,gilyaja01
386,Armoni Brooks,25,BRK,PG,10,0,10.4,1.5,4.6,.326,1.1,3.2,.344,0.4,1.4,.286,.446,0.1,0.2,.500,0.7,1.1,1.8,0.5,0.1,0.1,0.3,0.3,4.2,,brookar01
387,Troy Brown Jr.,24,2TM,SF,59,15,14.0,1.4,3.8,.372,0.8,2.4,.333,0.6,1.4,.435,.476,0.5,0.6,.865,0.4,2.0,2.4,1.0,0.4,0.1,0.5,0.7,4.2,,browntr01
387,Troy Brown Jr.,24,MIN,SF,37,3,11.1,1.4,3.2,.441,0.8,2.3,.369,0.6,0.9,.618,.572,0.5,0.6,.864,0.4,1.6,1.9,0.9,0.2,0.1,0.5,0.7,4.2,,browntr01
387,Troy Brown Jr.,24,DET,SF,22,12,19.0,1.5,4.9,.296,0.7,2.6,.281,0.7,2.3,.314,.370,0.6,0.7,.867,0.5,2.8,3.3,1.1,0.7,0.0,0.5,0.7,4.2,,browntr01
388,Max Christie,20,LAL,SG,67,7,14.1,1.5,3.6,.427,0.6,1.8,.356,0.9,1.8,.496,.515,0.5,0.7,.783,0.2,1.9,2.1,0.9,0.3,0.3,0.5,0.9,4.2,,chrisma02
389,Ashton Hagans,24,POR,PG,19,1,16.6,1.5,3.7,.408,0.4,1.3,.320,1.1,2.4,.457,.465,0.7,0.9,.824,0.7,1.6,2.4,2.8,0.6,0.5,1.6,2.1,4.2,,haganas01
390,Danuel House Jr.,30,PHI,SF,34,4,15.0,1.4,3.1,.448,0.4,1.5,.300,0.9,1.6,.582,.519,1.0,1.4,.761,0.5,1.2,1.7,0.8,0.4,0.1,0.6,1.3,4.2,,houseda01
391,Skylar Mays,26,2TM,SG,38,5,11.4,1.7,4.2,.396,0.4,1.4,.296,1.2,2.8,.448,.447,0.3,0.4,.765,0.3,0.9,1.1,2.2,0.6,0.1,0.5,0.7,4.1,,mayssk01
391,Skylar Mays,26,POR,PG,21,5,17.0,2.5,6.6,.384,0.7,2.3,.286,1.9,4.2,.438,.435,0.6,0.8,.765,0.4,1.3,1.8,3.6,0.7,0.1,0.9,1.0,6.3,,mayssk01
391,Skylar Mays,26,LAL,SG,17,0,4.5,0.6,1.2,.476,0.1,0.3,.400,0.5,0.9,.500,.524,0.0,0.0,,0.1,0.3,0.4,0.6,0.4,0.1,0.1,0.4,1.3,,mayssk01
392,Sandro Mamukelashvili,24,SAS,C,46,5,9.8,1.6,3.4,.471,0.4,1.4,.297,1.2,2.0,.593,.532,0.5,0.7,.735,1.0,2.2,3.2,1.1,0.2,0.3,0.4,0.8,4.1,,mamuksa01
393,Luka Šamanić,24,UTA,PF,43,7,9.4,1.4,3.7,.380,0.3,1.5,.203,1.1,2.2,.500,.421,1.0,1.3,.786,0.5,1.9,2.4,0.4,0.1,0.2,0.7,0.7,4.1,,samanlu01
394,Jae'Sean Tate,28,HOU,SF,65,9,15.9,1.7,3.5,.472,0.4,1.2,.299,1.3,2.3,.559,.522,0.4,0.6,.667,0.9,2.1,3.0,1.0,0.6,0.2,0.6,2.1,4.1,,tateja01
395,Patty Mills,35,2TM,PG,32,5,13.0,1.4,4.1,.351,0.8,2.7,.276,0.7,1.4,.500,.443,0.3,0.3,1.000,0.3,0.8,1.1,1.1,0.6,0.0,0.5,1.0,4.0,,millspa02
395,Patty Mills,35,ATL,PG,19,0,10.6,1.0,2.7,.373,0.7,1.8,.382,0.3,0.9,.353,.500,0.0,0.0,,0.3,0.8,1.1,0.7,0.5,0.1,0.4,0.9,2.7,,millspa02
395,Patty Mills,35,MIA,PG,13,5,16.4,2.1,6.2,.338,0.8,4.1,.208,1.2,2.1,.593,.406,0.8,0.8,1.000,0.3,0.8,1.2,1.5,0.8,0.0,0.6,1.2,5.8,,millspa02
396,Izaiah Brockington,24,NOP,PG,1,0,3.0,2.0,5.0,.400,0.0,1.0,.000,2.0,4.0,.500,.400,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,brockiz01
397,Ousmane Dieng,20,OKC,PF,33,0,11.1,1.5,3.5,.422,0.6,2.1,.300,0.8,1.4,.609,.513,0.4,0.5,.875,0.3,1.2,1.5,1.1,0.2,0.2,0.6,0.7,4.0,,diengou01
398,Luka Garza,25,MIN,C,25,0,4.9,1.4,3.0,.480,0.4,1.3,.281,1.1,1.7,.628,.540,0.7,1.0,.720,0.8,0.5,1.2,0.2,0.2,0.0,0.2,1.0,4.0,,garzalu01
399,Mouhamed Gueye,21,ATL,PF,6,0,12.2,1.3,3.8,.348,0.5,1.5,.333,0.8,2.3,.357,.413,0.8,1.0,.833,1.7,2.0,3.7,0.7,0.8,0.7,0.2,2.2,4.0,,gueyemo02
400,Justin Holiday,34,DEN,SG,58,9,14.9,1.5,3.3,.454,0.9,2.3,.404,0.6,1.0,.569,.595,0.1,0.1,.750,0.2,1.1,1.2,1.2,0.6,0.2,0.2,1.2,4.0,,holidju01
401,Matthew Hurt,23,MEM,PF,8,0,14.1,1.5,4.3,.353,0.6,2.5,.250,0.9,1.8,.500,.426,0.4,0.4,1.000,1.1,0.9,2.0,0.5,0.4,0.4,0.3,1.0,4.0,,hurtma01
402,JaVale McGee,36,SAC,C,46,0,7.4,1.7,2.9,.598,0.0,0.2,.143,1.7,2.7,.624,.602,0.6,1.0,.578,0.9,1.8,2.7,0.4,0.3,0.4,0.7,1.0,4.0,,mcgeeja01
403,Svi Mykhailiuk,26,BOS,SF,41,2,10.1,1.4,3.3,.416,1.0,2.6,.389,0.4,0.7,.517,.569,0.1,0.2,.667,0.3,1.0,1.2,0.9,0.3,0.0,0.3,0.5,4.0,,mykhasv01
404,Rayan Rupert,19,POR,SG,39,12,16.2,1.4,4.1,.335,0.7,2.0,.359,0.7,2.1,.313,.422,0.5,0.6,.760,0.6,1.7,2.4,1.6,0.3,0.1,0.8,1.4,4.0,,ruperra01
405,Adama Sanogo,21,CHI,PF,9,0,7.3,1.6,3.0,.519,0.0,0.0,,1.6,3.0,.519,.519,0.9,1.3,.667,2.1,1.9,4.0,0.0,0.1,0.0,0.6,0.6,4.0,,sanogad01
406,Jaylin Williams,21,OKC,C,69,1,13.0,1.4,3.3,.417,0.8,2.1,.368,0.6,1.2,.500,.533,0.5,0.6,.805,0.5,2.9,3.4,1.6,0.4,0.4,0.5,1.4,4.0,,willija07
407,Jules Bernard,24,WAS,SG,19,0,7.8,1.5,3.4,.453,0.6,1.5,.379,0.9,1.8,.514,.539,0.3,0.5,.556,0.5,0.8,1.4,0.8,0.2,0.1,0.4,0.7,3.9,,bernaju01
408,Chris Duarte,26,SAC,SF,59,11,12.2,1.4,3.6,.381,0.7,2.2,.346,0.6,1.4,.434,.486,0.4,0.6,.788,0.4,1.4,1.8,0.7,0.5,0.1,0.4,1.4,3.9,,duartch01
409,DeAndre Jordan,35,DEN,C,36,2,11.0,1.6,2.6,.624,0.0,0.0,,1.6,2.6,.624,.624,0.7,1.5,.491,1.5,2.9,4.4,0.7,0.2,0.4,0.6,1.6,3.9,,jordade01
410,Sidy Cissoko,19,SAS,SF,12,0,11.8,1.3,2.8,.485,0.1,1.0,.083,1.3,1.8,.714,.500,1.0,1.3,.800,0.7,1.2,1.8,0.8,0.6,0.3,0.3,1.5,3.8,,cissosi01
411,Anthony Gill,31,WAS,PF,50,3,9.3,1.5,3.2,.469,0.2,0.8,.244,1.3,2.4,.546,.500,0.6,0.7,.806,0.7,1.1,1.9,0.7,0.3,0.2,0.5,1.0,3.8,,gillan01
412,KJ Martin,23,2TM,SF,60,2,12.4,1.6,3.0,.536,0.1,0.5,.286,1.5,2.6,.582,.558,0.4,0.7,.537,0.7,1.5,2.2,0.9,0.4,0.2,0.5,1.7,3.7,,martike04
412,KJ Martin,23,LAC,SF,2,0,15.5,2.0,5.0,.400,0.5,2.5,.200,1.5,2.5,.600,.450,0.5,1.0,.500,0.5,1.0,1.5,0.5,1.0,0.5,1.0,1.5,5.0,,martike04
412,KJ Martin,23,PHI,SF,58,2,12.3,1.6,2.9,.544,0.1,0.4,.304,1.5,2.6,.581,.564,0.4,0.7,.538,0.7,1.5,2.2,0.9,0.3,0.2,0.5,1.7,3.7,,martike04
413,Keita Bates-Diop,28,2TM,SF,53,8,12.5,1.4,3.1,.434,0.4,1.3,.304,1.0,1.8,.526,.497,0.6,0.8,.762,0.6,1.5,2.1,0.7,0.5,0.4,0.3,0.7,3.7,,bateske01
413,Keita Bates-Diop,28,PHO,SF,39,8,15.3,1.6,3.8,.427,0.5,1.6,.313,1.1,2.2,.512,.493,0.7,0.9,.722,0.8,1.8,2.6,0.9,0.6,0.5,0.3,0.8,4.5,,bateske01
413,Keita Bates-Diop,28,BRK,SF,14,0,4.9,0.6,1.1,.500,0.1,0.4,.200,0.5,0.8,.636,.531,0.4,0.4,1.000,0.1,0.6,0.6,0.3,0.2,0.1,0.1,0.1,1.6,,bateske01
414,Oshae Brissett,25,BOS,SF,55,1,11.5,1.2,2.8,.444,0.3,1.0,.273,1.0,1.8,.541,.493,0.9,1.5,.602,1.1,1.8,2.9,0.8,0.3,0.1,0.4,1.0,3.7,,brissos01
415,Jamal Cain,24,MIA,PF,26,1,10.0,1.3,3.0,.430,0.4,1.2,.355,0.9,1.8,.479,.500,0.7,0.9,.783,0.6,0.8,1.4,0.4,0.4,0.2,0.3,0.8,3.7,,cainja01
416,Drew Peterson,24,BOS,PF,3,0,7.7,1.3,2.0,.667,1.0,1.7,.600,0.3,0.3,1.000,.917,0.0,0.0,,0.0,0.3,0.3,0.3,0.7,0.0,0.3,0.3,3.7,,peterdr01
417,T.J. Warren,30,MIN,SF,11,0,11.4,1.6,3.7,.439,0.2,1.2,.154,1.5,2.5,.571,.463,0.3,0.4,.750,0.5,1.5,2.0,0.8,0.4,0.1,0.4,1.0,3.7,,warretj01
418,James Bouknight,23,CHO,SG,14,0,5.8,1.3,2.9,.439,0.9,2.1,.433,0.4,0.8,.455,.598,0.1,0.1,.500,0.1,0.6,0.6,0.4,0.1,0.1,0.1,0.2,3.6,,bouknja01
419,Collin Gillespie,24,DEN,PG,24,0,9.4,1.3,2.9,.464,0.6,1.6,.395,0.7,1.3,.548,.572,0.3,0.5,.667,0.0,0.8,0.9,1.1,0.5,0.0,0.6,1.0,3.6,,gilleco01
420,Gui Santos,21,GSW,PF,23,0,8.3,1.2,2.4,.509,0.4,1.2,.370,0.8,1.2,.643,.600,0.7,0.7,.941,0.7,1.4,2.1,0.6,0.2,0.1,0.3,1.0,3.6,,santogu01
421,Jarace Walker,20,IND,PF,33,0,10.3,1.4,3.3,.409,0.7,1.7,.400,0.7,1.7,.418,.509,0.2,0.3,.889,0.4,1.5,1.9,1.2,0.5,0.3,0.5,0.9,3.6,,walkeja02
422,Lindy Waters III,26,OKC,SG,38,0,7.4,1.3,2.7,.471,1.0,2.2,.435,0.3,0.5,.632,.649,0.1,0.1,1.000,0.2,0.9,1.1,0.6,0.1,0.2,0.2,0.6,3.6,,waterli01
423,Théo Maledon,22,2TM,PG,17,1,12.5,1.2,4.1,.286,0.3,1.8,.167,0.9,2.4,.375,.321,0.8,0.9,.933,0.2,1.2,1.4,1.6,0.4,0.0,1.1,1.2,3.5,,maledth01
423,Théo Maledon,22,CHO,PG,13,1,15.4,1.5,5.1,.288,0.4,2.3,.167,1.1,2.8,.389,.326,0.8,0.9,.917,0.3,1.5,1.8,2.2,0.5,0.0,1.2,1.4,4.2,,maledth01
423,Théo Maledon,22,PHO,PG,4,0,3.3,0.3,1.0,.250,0.0,0.0,,0.3,1.0,.250,.250,0.8,0.8,1.000,0.0,0.3,0.3,0.0,0.0,0.0,0.8,0.8,1.3,,maledth01
424,Onuralp Bitim,24,CHI,SG,23,1,11.7,1.4,3.7,.381,0.5,1.9,.273,0.9,1.7,.500,.452,0.2,0.2,.800,0.3,1.1,1.4,0.6,0.1,0.1,0.4,1.0,3.5,,bitimon01
425,Jordan McLaughlin,27,MIN,PG,56,0,11.2,1.3,2.6,.483,0.8,1.6,.472,0.5,1.0,.500,.628,0.2,0.3,.722,0.3,1.0,1.3,2.0,0.6,0.1,0.3,0.6,3.5,,mclaujo01
426,Marques Bolden,25,2TM,C,11,2,11.0,1.5,2.3,.680,0.0,0.1,.000,1.5,2.2,.708,.680,0.3,0.4,.750,0.9,2.2,3.1,0.4,0.3,0.6,0.3,0.9,3.4,,boldema01
426,Marques Bolden,25,MIL,C,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,,boldema01
426,Marques Bolden,25,CHO,C,9,2,13.1,1.9,2.8,.680,0.0,0.1,.000,1.9,2.7,.708,.680,0.3,0.4,.750,1.1,2.4,3.6,0.4,0.3,0.8,0.3,1.0,4.1,,boldema01
427,Ryan Rollins,21,2TM,PG,13,0,6.0,1.1,2.1,.519,0.2,0.3,.750,0.8,1.8,.478,.574,1.0,1.3,.765,0.2,0.8,1.0,1.1,0.8,0.2,0.6,0.6,3.4,,rolliry01
427,Ryan Rollins,21,WAS,PG,10,0,6.6,1.3,2.5,.520,0.2,0.3,.667,1.1,2.2,.500,.560,1.3,1.7,.765,0.2,0.9,1.1,1.1,0.8,0.3,0.7,0.7,4.1,,rolliry01
427,Ryan Rollins,21,MIL,PG,3,0,4.0,0.3,0.7,.500,0.3,0.3,1.000,0.0,0.3,.000,.750,0.0,0.0,,0.0,0.7,0.7,1.0,0.7,0.0,0.3,0.3,1.0,,rolliry01
428,Yuta Watanabe,29,2TM,SF,34,0,13.6,1.2,3.4,.353,0.7,2.5,.294,0.5,0.9,.516,.461,0.3,0.5,.588,0.3,1.3,1.6,0.4,0.4,0.2,0.6,1.1,3.4,,watanyu01
428,Yuta Watanabe,29,PHO,SF,29,0,13.2,1.2,3.3,.361,0.8,2.6,.320,0.4,0.8,.500,.485,0.3,0.5,.667,0.4,1.2,1.6,0.3,0.3,0.2,0.6,1.2,3.6,,watanyu01
428,Yuta Watanabe,29,MEM,SF,5,0,16.4,1.2,3.8,.316,0.2,2.0,.100,1.0,1.8,.556,.342,0.0,0.4,.000,0.0,1.8,1.8,1.0,0.6,0.0,0.6,1.0,2.6,,watanyu01
429,Buddy Boeheim,24,DET,SF,10,0,8.4,0.9,2.9,.310,0.8,2.5,.320,0.1,0.4,.250,.448,0.8,1.0,.800,0.3,0.7,1.0,0.3,0.0,0.1,0.0,0.5,3.4,,boehebu01
430,Moses Brown,24,POR,C,22,5,9.1,1.5,3.0,.508,0.0,0.0,,1.5,3.0,.508,.508,0.4,1.4,.290,1.7,2.2,3.9,0.3,0.2,0.3,0.5,1.2,3.4,,brownmo01
431,Wenyen Gabriel,26,MEM,PF,5,0,16.2,1.6,4.4,.364,0.2,1.2,.167,1.4,3.2,.438,.386,0.0,1.0,.000,1.4,3.6,5.0,0.6,0.4,0.4,1.6,2.0,3.4,,gabriwe01
432,Nassir Little,23,PHO,SF,45,2,10.2,1.3,2.8,.460,0.5,1.6,.300,0.8,1.2,.667,.544,0.4,0.4,.850,0.3,1.4,1.7,0.5,0.2,0.2,0.3,0.9,3.4,,littlna01
433,Jalen McDaniels,26,TOR,SF,50,1,10.8,1.3,3.8,.344,0.2,1.4,.169,1.1,2.4,.449,.376,0.5,0.7,.730,0.4,1.2,1.6,0.7,0.4,0.1,0.6,1.0,3.4,,mcdanja01
434,Jaden Springer,21,2TM,SG,49,2,10.3,1.2,3.0,.399,0.2,1.0,.208,1.0,2.0,.490,.432,0.7,0.9,.833,0.7,0.9,1.6,0.9,0.7,0.3,0.7,1.3,3.3,,sprinja01
434,Jaden Springer,21,PHI,SG,32,1,11.8,1.4,3.7,.390,0.3,1.2,.216,1.2,2.5,.469,.424,0.9,1.1,.824,0.8,1.0,1.8,1.1,0.8,0.3,0.8,1.5,4.0,,sprinja01
434,Jaden Springer,21,BOS,SG,17,1,7.6,0.8,1.8,.433,0.1,0.6,.182,0.6,1.1,.579,.467,0.4,0.5,.875,0.5,0.7,1.2,0.5,0.6,0.2,0.5,1.0,2.1,,sprinja01
435,Charles Bassey,23,SAS,C,19,0,10.8,1.5,2.1,.725,0.0,0.1,.000,1.5,2.1,.744,.725,0.3,0.3,.833,1.2,2.8,4.0,1.1,0.4,0.9,0.8,1.6,3.3,,bassech01
436,Micah Potter,25,UTA,PF,16,0,11.6,1.2,2.5,.475,0.6,1.3,.429,0.6,1.2,.526,.588,0.4,0.5,.750,0.6,2.1,2.7,0.4,0.3,0.4,0.3,0.9,3.3,,pottemi01
437,Dwight Powell,32,DAL,C,63,9,13.3,1.1,1.7,.679,0.0,0.0,.333,1.1,1.6,.689,.684,1.0,1.4,.708,1.5,1.9,3.4,1.3,0.4,0.3,0.5,1.8,3.3,,poweldw01
438,Terquavion Smith,21,PHI,PG,16,0,5.3,1.1,2.9,.391,0.8,2.2,.371,0.3,0.7,.455,.533,0.2,0.3,.600,0.0,0.3,0.3,0.8,0.5,0.0,0.4,0.5,3.3,,smithte01
439,Garrett Temple,37,TOR,SG,27,2,10.7,1.1,2.9,.372,0.4,1.5,.300,0.6,1.4,.447,.449,0.7,0.8,.818,0.7,1.0,1.7,1.0,0.4,0.1,0.5,1.0,3.3,,templga01
440,Tristan Thompson,32,CLE,C,49,0,11.2,1.5,2.4,.608,0.0,0.0,.000,1.5,2.4,.613,.608,0.3,1.1,.288,1.5,2.1,3.6,1.0,0.2,0.3,0.6,1.2,3.3,,thomptr01
441,Oscar Tshiebwe,24,IND,PF,8,0,5.3,1.3,2.5,.500,0.0,0.0,,1.3,2.5,.500,.500,0.8,1.0,.750,1.0,1.0,2.0,0.3,0.3,0.1,0.0,0.4,3.3,,tshieos01
442,Kira Lewis Jr.,22,3TM,PG,28,0,9.5,1.2,3.3,.370,0.1,1.2,.121,1.1,2.1,.508,.391,0.6,0.7,.850,0.3,0.6,0.9,1.3,0.3,0.1,0.5,0.5,3.2,,lewiski01
442,Kira Lewis Jr.,22,NOP,PG,15,0,9.6,1.1,3.5,.308,0.1,1.3,.100,0.9,2.1,.438,.327,0.7,0.7,.909,0.3,0.7,0.9,1.2,0.3,0.1,0.5,0.5,2.9,,lewiski01
442,Kira Lewis Jr.,22,TOR,PG,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,lewiski01
442,Kira Lewis Jr.,22,UTA,PG,12,0,9.9,1.5,3.3,.450,0.2,1.1,.154,1.3,2.3,.593,.475,0.6,0.8,.778,0.4,0.6,1.0,1.6,0.3,0.1,0.5,0.3,3.8,,lewiski01
443,A.J. Lawson,23,DAL,SG,42,0,7.4,1.3,2.9,.446,0.3,1.2,.260,1.0,1.7,.577,.500,0.4,0.5,.652,0.3,0.9,1.2,0.5,0.2,0.1,0.3,0.5,3.2,,lawsoaj01
444,Boban Marjanović,35,HOU,C,14,0,5.1,1.3,2.4,.529,0.0,0.1,.000,1.3,2.3,.563,.529,0.6,1.0,.643,0.5,1.8,2.3,0.4,0.1,0.1,0.4,0.4,3.2,,marjabo01
